text_ tokens,hashtags,tweet_id,present_media,present_links,present_domains,tweet_type,language,tweet_timestamp,engaged_with_user_id,engaged_with_user_follower_count,engaged_with_user_following_count,engaged_with_user_is_verified,engaged_with_user_account_creation,enaging_user_id,enaging_user_follower_count,enaging_user_following_count,enaging_user_is_verified,enaging_user_account_creation,engagee_follows_engager
"[101, 2547, 14062, 39004, 30263, 111817, 39104, 2215, 5618, 4368, 4348, 1906, 111795, 111797, 15221, 12236, 22445, 10055, 119, 2204, 2079, 1881, 2019, 15970, 21761, 11377, 22480, 111814, 48972, 11662, 21612, 31483, 15970, 21761, 12236, 3802, 2629, 3380, 2146, 18292, 53106, 1882, 119, 10060, 1738, 3740, 2019, 15970, 21761, 11377, 21612, 31483, 15970, 21761, 22267, 13291, 3802, 2629, 11151, 22946, 58737, 27607, 89744, 4949, 3906, 1915, 28224, 51143, 15221, 10061, 102]",[''],503462D1174E8D4E96C43AD7D6318863,[''],[''],[''],Quote,22C448FF81263D4BAF2A176145EE9EAD,1581338930,94D6A559DBD0143AE04210ED5EB31DDF,20051,9571,false,1252322608,00033F9A6F010783EC00868226847F23,147,389,false,1264516516,false
"[101, 13646, 14478, 14316, 10841, 13028, 48886, 20442, 82321, 10464, 10169, 20442, 18195, 10142, 38456, 112, 187, 12360, 119, 119, 119, 14120, 131, 120, 120, 188, 119, 11170, 120, 142, 14703, 10418, 15417, 11305, 10686, 11166, 11703, 10884, 10107, 102]",[''],D0093BC93695AF0BE8B42E0998D411D6,['Photo'],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581453547,4D4231C31D3520199C26BB36B27CDC5F,300708,366,true,1332182959,0003412322DBFCB43810A2D40D58539F,10,185,false,1526189695,false
"[101, 100, 63038, 10115, 85592, 10116, 100, 119, 119, 14918, 66271, 100, 14120, 131, 120, 120, 188, 119, 11170, 120, 139, 11211, 10729, 10350, 10457, 11166, 11211, 11703, 11127, 10457, 14120, 131, 120, 120, 188, 119, 11170, 120, 62975, 10240, 11281, 90426, 77836, 11369, 19282, 102]",[''],3D17C282AB3627B1A370F308DD9DD51D,"['Photo', 'Photo', 'Photo', 'Photo']",['26D8DCEB890D609C0181CB7DE1F21235'],['3896E26D12C903F0A00B6B1BE9A9BEA3'],TopLevel,4DC22C3F31C5C43721E6B5815A595ED6,1581441531,4D0C89080986DD739287425467859E65,28459,572,false,1483720557,000341AF9835C58EEB639943A47C16A6,56,126,false,1511776546,false
"[101, 2023, 54544, 4704, 1947, 52188, 11733, 10898, 26554, 32308, 4501, 1976, 22162, 15802, 2527, 4501, 35410, 22396, 19763, 33499, 15970, 102]",[''],7511A82ED8691F64DE2E08DAA581B5E8,[''],[''],[''],TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581463293,5980237D9B1FFD71D84DA9AB709C99BB,44788,77,false,1573553641,00034E401592D678F260B3C5E4756948,40,121,false,1265708958,false
"[101, 56898, 137, 15734, 63615, 168, 108248, 131, 71020, 146, 71033, 32002, 11369, 14703, 145, 99903, 11259, 46291, 50655, 139, 98348, 52898, 34065, 94592, 143, 50183, 24093, 10731, 109544, 49307, 71033, 38025, 30118, 145, 12022, 12396, 119, 14120, 131, 120, 120, 188, 119, 11170, 120, 192, 10738, 11305, 19986, 11703, 10477, 10738, 10686, 11369, 102]",[''],48E11AEECEA3F39D6368D8C9F6A07969,['Video'],[''],[''],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581098880,B8C85F6C84E23BFAEF50CFF8E98CB70D,324,255,false,1445125443,00035002D17AD88F395C46B4C5BA6543,256,206,false,1461702913,true
"[101, 56898, 137, 62940, 10891, 11211, 78301, 77581, 37462, 10729, 131, 10167, 10747, 46100, 189, 14820, 13924, 30929, 17782, 38868, 10112, 12610, 153, 55852, 55568, 41247, 16260, 13229, 119, 119, 24781, 10124, 137, 10117, 11273, 73491, 13311, 11490, 18109, 10116, 30929, 12926, 112, 187, 44271, 10477, 12685, 11130, 119, 119, 13252, 45414, 100, 102]",[''],A2DAACF9317220C30675987DA09C1764,[''],[''],[''],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581410217,07673D513FF8E0339C78222506142308,220086,245,true,1341920904,000364480CD0B8D248DE3B6251542634,1,8,false,1577185594,false
"[101, 56898, 137, 188, 47929, 20034, 43093, 13207, 131, 27050, 10146, 71397, 10143, 49504, 11473, 12593, 263, 188, 10162, 184, 12132, 10147, 179, 20024, 20024, 20024, 20024, 20024, 20024, 10174, 102]",[''],EE6661FB3DE90160A2D1E8C175B312DF,[''],[''],[''],Retweet,ECED8A16BE2A5E8871FD55F4842F16B1,1581220013,397C809922F36C5BE27393EFAB3055D8,959,905,false,1508804376,0003684589ACECB50F9A89566AC2EABF,122,4807,false,1334139914,false
"[101, 62949, 77828, 12160, 92569, 13268, 14768, 125, 119, 11045, 36282, 10107, 12363, 131, 119, 119, 12972, 20206, 12483, 131, 10281, 89229, 10237, 10886, 100, 187, 12972, 20206, 12483, 55736, 15034, 10169, 61484, 61958, 64956, 10107, 10479, 27541, 16080, 100, 187, 12381, 169, 13824, 13990, 10108, 11223, 94300, 10155, 10132, 10715, 55251, 10112, 119, 10117, 16586, 10108, 10531, 12483, 10124, 10114, 100, 14120, 131, 120, 120, 188, 119, 11170, 120, 152, 10759, 10174, 11127, 11305, 11676, 10162, 11369, 11447, 14120, 131, 120, 120, 188, 119, 11170, 120, 172, 13966, 11703, 10686, 10929, 10107, 11305, 10921, 12674, 102]",[''],D821B83DFE19BB453FEB160329B24CA8,['Photo'],['EB9C210AEC0AFB19F58E63690BF53A5A'],['7F7E499A493CF8A30369F21B68FB71DA'],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581479232,4B88FD4D8AEC8E743CAFA62E3EABF136,458,106,false,1529438635,00036B6AC347E42F575BCE83CA9931B9,24,218,false,1442709940,false
"[101, 23676, 41512, 21698, 10111, 62399, 119, 119, 100, 119, 108, 13069, 72341, 16081, 13971, 102]",['C7E8A7F3D9BA07B4A70393C15474929B'],4F3B10B40AA4C1EBEB5301A10D8259E3,[''],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581392034,D2C05B7247411B101E2FBE8316BE063D,122819,86895,false,1269430834,00036D7A0CF8C190F2BE0B01A311D2C2,3561,4998,false,1345713679,true
"[101, 56898, 137, 186, 56271, 87133, 10115, 11305, 10729, 131, 137, 14224, 20578, 15190, 885, 62379, 20161, 26377, 888, 18321, 36997, 49391, 20161, 117, 851, 61533, 11208, 33856, 891, 887, 14334, 11845, 73997, 10914, 12512, 16208, 10914, 60701, 34231, 11549, 43486, 11554, 33979, 12347, 55190, 45470, 10914, 884, 43237, 19741, 855, 102910, 12151, 18438, 29784, 39765, 10914, 35140, 920, 887, 66786, 63484, 10914, 898, 56523, 13874, 100, 102]",[''],B22AF31870FB58D35CC02ADE17E8A99A,[''],[''],[''],Retweet,E7BB61D2A87C1E72DF1C7BC292B86A1C,1581231592,7BB77A3F88B9E7C88E05BEECFC2D5EBB,40488,520,false,1302801535,00036F83025DBB8C1E6FC1DC2FD940F4,6199,2159,false,1283621532,true
"[101, 10777, 4348, 100, 119, 3425, 7698, 1974, 13291, 104142, 21451, 14803, 2251, 7907, 1966, 22946, 82904, 15752, 3144, 85569, 27849, 56910, 119, 3197, 35871, 22946, 22627, 18825, 27843, 15802, 3339, 18280, 10055, 100, 119, 119, 15526, 2695, 2557, 10573, 4417, 5318, 1915, 15802, 7772, 3740, 1943, 4451, 17984, 6192, 100775, 14803, 13291, 20058, 13894, 100, 100, 119, 4417, 1942, 53234, 11312, 2259, 1935, 11662, 28442, 22526, 100, 14120, 131, 120, 120, 188, 119, 11170, 120, 147, 11369, 10457, 13966, 10874, 11127, 10305, 11273, 10884, 11305, 102]",[''],C4CA6643090DC7E8CE0023F52F66088D,['Photo'],[''],[''],TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581228362,214DFA7C357353F84E872D4DF43A261B,467,381,false,1561871821,00037A0D3D035D2D05722B7B9CBD9B44,740,606,false,1527038776,true
"[101, 107, 17116, 16938, 112, 188, 38008, 11850, 51769, 119, 146, 21852, 169, 19826, 10108, 10105, 16021, 16938, 112, 188, 38008, 11850, 14879, 119, 10377, 112, 187, 12820, 169, 81708, 117, 81708, 11940, 119, 107, 119, 119, 13270, 38508, 13129, 33740, 59995, 10454, 10978, 75877, 112, 187, 12557, 10160, 10105, 15148, 10108, 10105, 32577, 10107, 118, 148, 71609, 10107, 11661, 14120, 131, 120, 120, 188, 119, 11170, 120, 189, 71843, 11373, 10858, 11779, 37527, 34264, 102]",[''],8EEE155F000C254AD8288BD382442608,['Video'],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581120489,5FF622786FB4924A067BD44D4B717570,8081340,634,true,1172101956,00037EC645C1A9E3CAD16E0FE2004108,46,128,false,1471172897,false
"[101, 39264, 10135, 11299, 44546, 117, 70171, 77155, 55741, 10107, 21631, 16120, 12011, 10155, 22807, 100, 15380, 13028, 59287, 10911, 136, 100, 11360, 34746, 119, 119, 27567, 62052, 10142, 12078, 10114, 15329, 10105, 13375, 30798, 117, 15102, 102]",[''],22953CE939E93797F5EE32D9010C902D,[''],[''],[''],Quote,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581003779,6FFEF6A4BC3D44D97F84A882C8A307E3,6230,371,false,1329425576,000382ED9CE4DD6365FC3487354ED5B6,95,275,false,1245481129,false
"[101, 56898, 137, 57173, 100496, 10165, 45389, 11373, 131, 155, 119, 146, 119, 153, 10114, 12676, 10479, 17978, 99045, 100, 188, 11223, 24909, 119, 13554, 12103, 10134, 85509, 12452, 10111, 10718, 63400, 10107, 10114, 10105, 15300, 10142, 10435, 10931, 100, 102]",[''],D917849E886D1CB8BDE437A03282BD1B,[''],[''],[''],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581115132,CEA19954A132F32C0803851FDA804D44,270,226,false,1431820496,0003832B887EF22E74E2DA7ABDC37C51,83,131,false,1403669639,true
"[101, 78722, 27561, 96964, 64827, 10113, 64827, 17394, 102]",[''],F1604ED509AC6025A271431C6B9E086E,[''],[''],[''],TopLevel,ECED8A16BE2A5E8871FD55F4842F16B1,1581464164,FDE2C190EAFF59BCE27FF6BFB67D8885,1857,782,false,1355859625,0003847DCEE5FDD106D40BDBC26047A4,3157,1005,false,1447091510,true
"[101, 15925, 10114, 15127, 10139, 10174, 23627, 14120, 131, 120, 120, 188, 119, 11170, 120, 27622, 12022, 10884, 10157, 13048, 10237, 11490, 10161, 102]",[''],845BEE33230340C49397889A4CB367C2,['Photo'],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581452529,58F779F793F2E58DC4F2310BE13996C2,245649,513,true,1241500688,00038CA7D01BEDBA26B5870580A60686,268,1715,false,1241502333,false
"[101, 56898, 137, 20686, 13660, 19584, 10107, 131, 146, 100, 181, 10741, 119, 14820, 100, 188, 63658, 119, 15095, 20923, 11062, 119, 102]",[''],D0D41ABBE9270FF0BB8A3B64A365D6DB,[''],[''],[''],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581369632,A825BF624D56F74DF72807420C0DA853,17422,15068,false,1331665611,0003A378FFD7147E3366D753CBF8E686,238,553,false,1406816271,true
"[101, 10117, 56928, 24625, 10107, 10377, 11101, 106, 14120, 131, 120, 120, 188, 119, 11170, 120, 49056, 11517, 55671, 13034, 62146, 11305, 10112, 14120, 131, 120, 120, 188, 119, 11170, 120, 193, 11733, 20129, 10686, 17490, 10133, 10759, 11090, 102]",[''],11B3459264808CF6D45849BCBBE5CA38,['Photo'],['DD55B2944623EB2F37ABDC809554CAFF'],['D0120C5A771484D1765BBA60461666B9'],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581008104,CBAAE44A531F094FBBD0A1D8EA106246,14958,986,false,1392296165,0003A51FBBB1B7AB526CEBFDFF630EE5,69,258,false,1517259567,false
"[101, 46412, 11340, 44659, 122, 13567, 11301, 101270, 20791, 10426, 119, 119, 14120, 131, 120, 120, 188, 119, 11170, 120, 109006, 12396, 10133, 10731, 37079, 10240, 19282, 12674, 102]",[''],E70C5956737587FF1C044CF8BA1FB9EF,[''],['FF105EF3C7D281F54523FA114A536E3F'],['7EA4BAC2B2390ACBCC8B9D5F2DA4C722'],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581212700,4DA779225470E25DD1F9F25E2DBB7B1B,1625703,505,true,1259368825,0003AA53DFF846FBD36042F57ECDBD13,19,73,false,1469113415,false
"[101, 10224, 18094, 11559, 10110, 10109, 63256, 74192, 117, 10110, 45075, 169, 51259, 10129, 10173, 10182, 61867, 11614, 35407, 10310, 193, 91942, 10107, 119, 113, 47060, 10371, 12006, 10284, 114, 14120, 131, 120, 120, 188, 119, 11170, 120, 109478, 11705, 11373, 10418, 11305, 10858, 10874, 10174, 102]",[''],25D88F9C20468A1A8DCB5F57837FCBF2,['Photo'],[''],[''],TopLevel,06D61DCBBE938971E1EA0C38BD9B5446,1581353357,DA53B15817FA24B2F44F4B5F05D69428,9326,1448,false,1274292790,0003AC472F03335F353FC917F7452F95,366,977,false,1270559965,true
"[101, 53110, 10686, 28439, 11877, 100, 108, 170, 14496, 22650, 14120, 131, 120, 120, 188, 119, 11170, 120, 139, 11282, 10738, 29445, 14703, 10112, 11127, 102]",['BDB5B32B7A805EC99A493BD461D2A164'],6A09B7AD5AA02DF3CBF2421D4B7362FD,['GIF'],[''],[''],TopLevel,4249CE88433AEA3F8DCEECF008B3CB95,1581030759,23320895DCD1B125BAD740D6FDE98F23,278816,1001,true,1206452540,0003AE312707CF7B2E90766DEBA2C1ED,132,158,false,1277336434,false
"[101, 146, 100, 10323, 10590, 51318, 15127, 43310, 19369, 10157, 10142, 10105, 17781, 10551, 20750, 10473, 146, 100, 181, 14923, 13051, 10454, 100, 177, 12820, 21528, 10114, 47413, 10106, 30113, 10142, 169, 21047, 11940, 180, 10369, 10133, 102]",[''],3E0350D8580DD785F83C93B66463CB12,[''],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581364405,F480514192B3F287AD13E7EB5BF3B8C1,253,245,false,1374076259,0003B544EF676D21F451D7BDA1DDE10C,368,294,false,1338510949,true
"[101, 14120, 131, 120, 120, 188, 119, 11170, 120, 10218, 15417, 10729, 14703, 10874, 10929, 72679, 10162, 102]",[''],4CD5C15236C675E642421DF5FEF2E661,['Video'],[''],[''],TopLevel,B9175601E87101A984A50F8A62A1C374,1580949026,441D013A1871FFD48CEA5C0698365ADF,135116,37,false,1540650474,0003BBD0478181F6548C5A1E83A15D46,2,102,false,1550463273,false
"[101, 23837, 11403, 86888, 150, 110906, 30696, 102059, 42424, 77261, 118, 15127, 13717, 16624, 15243, 137, 75416, 36742, 60493, 11274, 35976, 10731, 168, 100, 187, 10751, 12011, 10124, 91910, 10135, 137, 63216, 168, 11575, 22508, 22464, 27521, 100, 12962, 12839, 10123, 19626, 10939, 10105, 14320, 106, 12882, 10139, 10165, 20709, 106, 106, 14120, 131, 120, 120, 188, 119, 11170, 120, 129, 13034, 10133, 11011, 11537, 10575, 66934, 10418, 11779, 102]",[''],43B52CC2E5510343FFBE73F7EBBEF8CA,['Video'],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581370909,E01E2CA82BE74E0214C89827B777CD33,395836,169,true,1380250883,0003C0DD4F00F1D276973812B23948AA,1102,2244,false,1265326992,false
"[101, 2773, 3878, 10573, 22946, 18767, 7911, 1980, 18825, 27843, 102]",[''],EA2731410E8A71AE7B9B8C0C4CECF696,[''],[''],[''],TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581509046,456AC606B76F96D8D575A533E2976867,525,505,false,1466985607,0003C2B4A7D7D893AFD3DDD2BB003649,57,61,false,1570357631,true
"[101, 509, 14791, 21345, 18005, 13248, 10316, 12025, 41410, 31770, 55895, 10364, 11623, 545, 23879, 10227, 11921, 70135, 10987, 102]",[''],BBDA6E02424AA8A22B78C6EC88367D4E,[''],[''],[''],TopLevel,3820C29CBCA409A33BADF68852057C4A,1581161780,04DD7EE16177174A7D5732A604A4AB58,38889,274,false,1458665404,0003C412B31A122679E5845A56DDBD69,25,147,false,1535658732,false
"[101, 146, 16938, 100, 188, 12888, 18757, 15045, 55450, 21005, 31156, 10633, 12277, 39617, 27279, 18421, 10111, 10287, 26036, 137, 53678, 13264, 11039, 15797, 11599, 119, 102]",[''],00E1C15C2D3A5A61C982B73D1B71606F,[''],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581011778,BBA05AEF35DB074E9A8E9FD1EA6A3A40,3218,3198,false,1478271305,0003C69C3E46C95CA20D2CF942C7CCBB,297,633,false,1421121813,true
"[101, 56898, 137, 66149, 21282, 10884, 131, 430, 63444, 31712, 484, 19401, 27835, 477, 21263, 20146, 17762, 11150, 474, 13140, 17198, 96340, 11068, 474, 60846, 23788, 62913, 37864, 105738, 480, 17302, 93368, 474, 22360, 83101, 12649, 479, 468, 26451, 13517, 25162, 102]",[''],E84D92D22A39FB460117A385BBEA084C,[''],[''],[''],Retweet,89616CFF8EC8637092F885C7EFF43D74,1581372992,2ED31D903DE791BBD4FF11048D6635DD,1677,1752,false,1369639190,0003CA928BD1C27B67237B31784866BE,362,394,false,1421745571,true
"[101, 1894, 2452, 3709, 2016, 61980, 51695, 49025, 2075, 2179, 10059, 126, 2822, 3642, 7177, 3808, 1895, 119, 123, 120, 127, 10060, 4473, 10061, 4791, 2670, 1901, 4470, 8137, 8215, 3388, 1946, 107, 7535, 6224, 10083, 107, 1998, 54083, 20703, 1890, 3825, 5272, 10055, 8798, 4937, 1946, 2111, 3404, 5915, 10083, 1891, 10060, 1861, 11166, 1987, 65509, 19763, 39199, 10061, 1912, 2527, 5512, 100, 119, 119, 7735, 3626, 1946, 15970, 65509, 19763, 39199, 10634, 16463, 54083, 20703, 29942, 13291, 4308, 1946, 77317, 2068, 4283, 4224, 2594, 100, 119, 2008, 72152, 11377, 7745, 18253, 11312, 26554, 27843, 15802, 8288, 4370, 3670, 1912, 2078, 73901, 2448, 126, 12230, 72152, 11312, 4101, 100, 119, 119, 14120, 131, 120, 120, 188, 119, 11170, 120, 185, 11305, 11373, 10112, 10759, 11703, 83143, 11281, 10237, 119, 119, 108, 2049, 35969, 13913, 14120, 131, 120, 120, 188, 119, 11170, 120, 130, 10237, 11733, 10858, 10679, 11396, 10123, 11211, 10477, 102]",['5ACB35C73F08CBAD6D4614B6D121A2AA'],E468266467B0E91D64A155C50E9C1B56,['Photo'],['936EFC9B059E66CAEC755B3BC02D8ECE'],['E19A442C88014117174280B8508E9945'],TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581408362,72A379A8176F8D7428EC5806AFF10C69,2945126,32,true,1379329448,0003CAD56AFCE13B399538FC590ADD5D,156,168,false,1528058822,false
"[101, 77054, 10301, 36951, 30181, 36951, 136, 102]",[''],ED9B2548E7AB2B65173AD72F09AF9425,[''],[''],[''],Quote,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581348571,6B2A1EC9A8DCE704B2D089C289F10446,411764,5375,true,1205804490,0003CB496D752750C982DC28638E0538,37,376,false,1510696060,false
"[101, 56898, 137, 11163, 168, 122, 62454, 131, 1933, 111809, 15221, 11662, 4801, 2759, 5832, 6003, 1946, 7207, 1980, 1882, 119, 119, 10098, 4801, 2759, 14813, 1881, 5832, 6003, 6457, 1946, 7165, 7902, 14986, 2468, 3410, 1912, 3184, 40647, 14244, 1881, 2150, 3670, 1940, 2475, 5512, 12199, 15355, 7758, 2724, 1946, 5407, 2149, 1980, 4023, 1907, 28224, 27849, 28224, 14803, 1881, 6162, 1884, 8279, 3365, 1939, 14803, 111809, 10083, 1891, 13806, 24273, 4378, 2187, 1947, 3820, 29206, 15752, 13291, 14803, 27843, 15355, 1882, 1921, 15802, 1881, 1941, 22526, 35574, 2280, 1939, 3802, 6076, 1925, 81972, 15752, 1882, 102]",[''],1AE5A70D86933FF4B90D8E6B1FEBC1F6,[''],[''],[''],Retweet,22C448FF81263D4BAF2A176145EE9EAD,1580995819,8A88FF923F010ED3DB2AE3F03E16CCD9,3832,166,false,1551491958,0003CBC1EFE332F3534FF13C3A4459CB,450,386,false,1491457836,false
"[101, 56898, 137, 169, 168, 10824, 82876, 168, 163, 131, 8741, 4492, 44360, 10634, 19571, 12230, 11588, 111804, 18628, 11662, 11312, 3792, 6613, 1943, 3871, 1906, 1901, 1901, 1901, 1901, 1901, 1901, 1901, 1901, 1901, 1901, 1901, 100, 119, 2575, 3792, 109348, 22946, 27843, 30884, 111806, 22526, 22946, 18628, 15802, 6483, 23400, 15355, 15802, 1901, 1901, 1901, 1901, 119, 1962, 51143, 15752, 3197, 3240, 24437, 31656, 69395, 98148, 19571, 12230, 10898, 8741, 4492, 44360, 12236, 7143, 25317, 22946, 18628, 15802, 100, 100, 100, 100, 119, 58955, 10898, 103305, 89744, 111791, 15221, 53106, 100, 100, 100, 102]",[''],4AFE31B2A9C215BC2DD1CB8F49C7E9C9,[''],[''],[''],Retweet,22C448FF81263D4BAF2A176145EE9EAD,1581498147,C73A47B7C2EB576CDFA32DAABB24722C,48062,624,false,1272714481,0003CBC1EFE332F3534FF13C3A4459CB,446,387,false,1491457836,false
"[101, 11649, 14703, 79443, 10135, 108, 23318, 11490, 13998, 10731, 60036, 119, 119, 137, 11575, 11274, 51330, 11273, 10263, 41524, 65402, 137, 31617, 11090, 86620, 111, 10392, 10410, 132, 137, 13056, 31686, 39109, 10114, 71695, 12976, 49098, 10957, 10114, 10105, 11586, 23627, 14120, 131, 120, 120, 188, 119, 11170, 120, 153, 11166, 93252, 11403, 52444, 11231, 102]",['96AEE973D03531FC6D761C4850BF0D4C'],743BBDF328E9D71F44B9450D711BA5CF,['Video'],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581450692,78691DB2F0ECD5556EC9A3EC0C4B88B6,64220,951,false,1266768408,0003D81099B0791441FC547465B29228,32,125,false,1392947057,false
"[101, 56898, 137, 177, 13581, 31362, 76897, 10929, 28847, 110715, 11211, 131, 137, 12361, 101892, 50164, 13369, 38255, 349, 10138, 11639, 22444, 10147, 193, 35185, 34878, 10305, 10294, 11282, 10879, 43539, 10325, 26101, 102]",[''],B42D95CAE116A68DDEB014CE5A093AA0,[''],[''],[''],Retweet,4DC22C3F31C5C43721E6B5815A595ED6,1581029503,BF03F5C1657F6AD3D7DC7C91A373FDD2,1835,1326,false,1327236448,0003DAD1FE21CC861DD8BBD5BE160424,20628,18683,false,1354023391,true
"[101, 56898, 137, 10224, 20337, 10381, 28847, 131, 10159, 36716, 22536, 88171, 169, 10109, 57257, 193, 10125, 52812, 23178, 10196, 31941, 10104, 14807, 89387, 10165, 10543, 56990, 10104, 10182, 66500, 10104, 20232, 24792, 13811, 117, 100, 102]",[''],44382151345F17C55D378D4B1D9795FC,[''],[''],[''],Retweet,06D61DCBBE938971E1EA0C38BD9B5446,1581522457,E7156938899914764132D3C841CFD91C,21715,18268,false,1343240713,0003DE700AC72DCD183ABE7CA159AAE1,1035,929,false,1416796116,true
"[101, 56898, 137, 12318, 70832, 30700, 14411, 14013, 131, 10628, 19999, 119, 24289, 10107, 10323, 68109, 16946, 112, 10143, 10561, 10165, 37435, 119, 137, 64200, 10263, 12396, 40929, 10129, 102]",[''],D66F3C13FB77AD38F3EB9B132BF56DF6,[''],[''],[''],Retweet,4DC22C3F31C5C43721E6B5815A595ED6,1580988577,E022C779281AAB2888F220799257C17D,85392,52,false,1460467004,0003E25CF5408463D2FD03A74F0CFA96,92,318,false,1242716581,false
"[101, 100, 5600, 1913, 41673, 16734, 5876, 7215, 10952, 10858, 14590, 20391, 10634, 70806, 107394, 14120, 131, 120, 120, 188, 119, 11170, 120, 125, 10116, 11565, 63308, 10115, 11281, 27132, 10113, 137, 17665, 108247, 16867, 102]",[''],E6CE6D9BA0B2BD8AF31E0D8B02C27054,[''],['906CE929B22F4A2E4C8F99106EAC2E4D'],['E91CDEC8DC7ABF30592FA024616FF970'],TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581341646,8C3D942F4493006AB799294B4D0AFC94,61175,364,false,1351782863,0003EBFD1FBD18B78832E216AF836FEA,128,344,false,1552794024,false
"[101, 11149, 17270, 10114, 31638, 10950, 10105, 61952, 108, 11836, 12177, 18676, 31303, 10833, 30811, 100, 113, 146, 11447, 131, 10366, 21315, 36837, 114, 14120, 131, 120, 120, 188, 119, 11170, 120, 191, 10457, 10686, 10305, 11565, 11447, 10874, 74171, 11537, 102]",['AD478B220AF1D749DABC000AE141F493'],C9CF9B895EE77106DD0560D3CEDBB5BC,['Video'],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581208322,6B66908D01FB2B6302E3E568760DE0D8,4228901,3098,true,1198173973,0003EDEF14274227A50266D561748BD9,6,19,false,1500938779,false
"[101, 56898, 137, 34847, 10972, 11355, 10731, 52743, 131, 44971, 10167, 20705, 117, 75877, 58483, 29451, 119, 119, 119, 23651, 14320, 100, 111, 175, 10123, 132, 14120, 131, 120, 120, 188, 119, 11170, 120, 13672, 38025, 13966, 10305, 11281, 10123, 11211, 13966, 14120, 131, 120, 120, 188, 119, 11170, 120, 97715, 11565, 11090, 10133, 12674, 10759, 10692, 10929, 102]",[''],536B32970AF1AF3F8BE5CB876F9120AB,['Photo'],['02DAA3D8DDEBE95C95B5B4944292AAD6'],['63C8298A703B4C6B64D511875AC22449'],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581395503,EB65431688BBC09215B73D631DA3863A,172650,2041,false,1231786000,0003F6EB278CAD2D0873D382ED323336,184,115,false,1369280950,false
"[101, 102545, 24344, 50172, 14707, 10104, 69532, 106, 12136, 12480, 19988, 119, 14120, 131, 120, 120, 188, 119, 11170, 120, 11005, 11396, 11733, 10418, 10929, 10237, 10929, 19962, 119, 14120, 131, 120, 120, 188, 119, 11170, 120, 10167, 11447, 10884, 11369, 10929, 10874, 10457, 11305, 10161, 14120, 131, 120, 120, 188, 119, 11170, 120, 12324, 62674, 10729, 15417, 10305, 11273, 10157, 12396, 102]",[''],D72CD233796FF5398F4722D2D1F4AA37,['Video'],"['C3C0E8E284CBAF71815A292FC7E661C5', 'ECF73CEC842B15EBBB30CD60971ABC3C']","['DD70774AFE7815A83BBB93C1DD61BB33', '87B907BD5AAF7A2C881857C5E885E37A']",TopLevel,ECED8A16BE2A5E8871FD55F4842F16B1,1581467880,D8E1BC81B6C0154D4A959BADAB2B4605,106700,441,false,1499656746,0003FDE00B38FC7219C1E095F7A3C280,9,294,false,1261850220,false
"[101, 56898, 137, 61067, 15186, 69975, 131, 100, 10445, 80604, 100, 14120, 131, 120, 120, 188, 119, 11170, 120, 123, 12022, 11373, 10174, 14703, 11305, 10129, 11211, 11703, 10418, 102]",[''],3368CCC45D6CCD09C68611E94450F5A3,['Photo'],[''],[''],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581421526,06DDC9944BF02A43FDE660F37895998E,122477,483,false,1474227330,000402F7F7D4157D68CECDA2D9CC0293,362,4823,false,1333219764,false
